Pennsylvania State University-Penn State Berks,2888
Pennsylvania State University-Penn State Brandywine,1379
Pennsylvania State University-Penn State DuBois,608
Pennsylvania State University-Penn State Erie-Behrend College,4566
Pennsylvania State University-Penn State Fayette- Eberly,643
Pennsylvania State University-Penn State Great Valley,426
Pennsylvania State University-Penn State Greater Allegheny,550
Pennsylvania State University-Penn State Harrisburg,5046
Pennsylvania State University-Penn State Hazleton,863
Pennsylvania State University-Penn State Lehigh Valley,877
Pennsylvania State University-Penn State Mont Alto,903
Pennsylvania State University-Penn State New Kensington,686
Pennsylvania State University-Penn State Schuylkill,759
Pennsylvania State University-Penn State Shenango,462
Pennsylvania State University-Penn State Wilkes-Barre,487
Pennsylvania State University-Penn State Worthington Scranton,1019
Pennsylvania State University-Penn State York,1066
Pennsylvania State University-World Campus,13411
Penrose Academy,204
Pensacola School of Massage Therapy & Health Careers,118
Pensacola State College,9643
Penta County Joint Vocational School,59
Pentecostal Theological Seminary,400
Pepperdine University,7826
Peralta Community College System Office,
Perry Technical Institute,837
Peru State College,2571
Pfeiffer University,1414
Phagans Beauty College,65
Phagans Central Oregon Beauty College,107
Phagans Grants Pass College of Beauty,37
Phagans Medford Beauty School,43
Phagans Newport Academy of Cosmetology Careers,21
Phagans School of Beauty,27
Phagans School of Hair Design,161
Phagans School of Hair Design-Portland,102
Philadelphia College of Osteopathic Medicine,2826
Philadelphia Technician Training,177
Philander Smith College,765
Phillips Community College of the University of Arkansas,1747
Phillips Graduate University,278
Phillips School of Nursing at Mount Sinai Beth Israel,202
Phillips Theological Seminary,91
Phoenix College,11508
Phoenix Institute of Herbal Medicine & Acupuncture,110
Phoenix Seminary,192
PiBerry Institute,26
Pickaway Ross Joint Vocational School District,306
Pickens Technical College,1204
Piedmont College,2266
Piedmont Community College,1298
Piedmont International University,607
Piedmont Technical College,4907
Piedmont Virginia Community College,5550
Pierce College-Fort Steilacoom,6068
Pierce College-Puyallup,4094
Pierpont Community and Technical College,1938
Pike County Joint Vocational School District,19
Pike-Lincoln Technical Center,21
Pikes Peak Community College,13154
Pillar College,529
Pima Community College,24956
Pima Medical Institute-Albuquerque,872
Pima Medical Institute-Albuquerque West,121
Pima Medical Institute-Aurora,244
Pima Medical Institute-Chula Vista,975
Pima Medical Institute-Colorado Springs,421
Pima Medical Institute-Denver,747
Pima Medical Institute-Dillon,35
Pima Medical Institute-East Valley,445
Pima Medical Institute-El Paso,154
Pima Medical Institute-Houston,1005
Pima Medical Institute-Las Vegas,755
Pima Medical Institute-Mesa,1037
Pima Medical Institute-Phoenix,431
Pima Medical Institute-Renton,689
Pima Medical Institute-Seattle,607
Pima Medical Institute-Tucson,2109
Pinchot University,45
Pine Manor College,490
Pine Technical & Community College,1319
Pinellas Technical College-Clearwater,766
Pinellas Technical College-St. Petersburg,783
Pineville Beauty School,62
Pinnacle Career Institute-Lawrence,72
Pinnacle Career Institute-North Kansas City,115
Pinnacle Career Institute-South Kansas City,530
Pinnacle Institute of Cosmetology,58
Pioneer Career and Technology Center,11
Pioneer Pacific College,1078
Pioneer Technology Center,447
Pipo Academy of Hair Design,17
PITC Institute,71
Pitt Community College,8279
Pittsburg State University,7102
Pittsburgh Career Institute,255
Pittsburgh Institute of Aeronautics,368
Pittsburgh Institute of Mortuary Science Inc,317
Pittsburgh Technical College,1880
Pittsburgh Theological Seminary,200
Pitzer College,1062
Pivot Point Academy,62
PJ's College of Cosmetology-Bowling Green,201
PJ's College of Cosmetology-Clarksville,116
PJ's College of Cosmetology-Glasgow,40
PJ's College of Cosmetology-Richmond,29
Platt College-Anaheim,
Platt College-Aurora,221
Platt College-Central OKC,315
Platt College-Lawton,237
Platt College-Los Angeles,599
Platt College-Moore,328
Platt College-North OKC,262
Platt College-Ontario,488
Platt College-Riverside,462
Platt College-San Diego,202
Platt College-Tulsa,355
Platt Technical High School,
Plaza College,712
Plymouth State University,5049
Point Loma Nazarene University,4098
Point Park University,4093
Point University,1986
Polaris Career Center,204
Polk State College,11364
Polytechnic University of Puerto Rico-Miami,136
Polytechnic University of Puerto Rico-Orlando,137
Pomeroy College of Nursing at Crouse Hospital,230
Pomona College,1563
Pomona Unified School District Adult and Career Education,103
Ponca City Beauty College,39
Ponce Health Sciences University,897
Ponce Paramedical College Inc,1904
Pontifical Catholic University of Puerto Rico-Arecibo,1041
Pontifical Catholic University of Puerto Rico-Mayaguez,1575
Pontifical Catholic University of Puerto Rico-Ponce,7360
Pontifical College Josephinum,161
Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,90
Pontifical John Paul II Institute for Studies on Marriage and Family,62
Pontotoc Technology Center,109
Pope St John XXIII National Seminary,58
Poplar Bluff Technical Career Center,64
Port Huron Cosmetology College,63
Portage Lakes Career Center,110
Porter and Chester Institute of Branford,198
Porter and Chester Institute of Stratford,1928
Porterville College,4259
Portland Actors Conservatory,13
Portland Community College,28494
Portland State University,26627
Post University,7681
Potomac State College of West Virginia University,1452
PPG Technical College,244
Prairie State College,4484
Prairie View A & M University,8782
Pratt Community College,1191
Pratt Institute-Main,4834
Praxis Institute,395
Precision Manufacturing Institute,98
Premier Barber Institute,24
Premiere Career College,295
Preparing People Barber Styling College,65
Presbyterian College,1352
Presbyterian Theological Seminary in America,
Prescott College,702
Presentation College,821
Presidio Graduate School,144
Prestige Health & Beauty Sciences Academy,46
Prince George's Community College,12417
Prince Institute-Southeast,10
Princess Beauty School,19
Princeton Theological Seminary,562
Princeton University,8181
Principia College,479
Prism Career Institute-Cherry Hill,51
Prism Career Institute-Philadelphia,86
Prism Career Institute-West Atlantic City,41
Pro Way Hair School,158
Professional Academy of Cosmetology,6
Professional Beauty School,17
Professional Career Training Institute,127
Professional Cosmetology Education Center,25
Professional Golfers Career College,129
Professional Hands Institute,135
Professional Institute of Beauty,82
Professional Skills Institute,290
Professional Technical Institution Inc,239
Professional's Choice Hair Design Academy,79
Profile Institute of Barber-Styling,55
Protege Academy,48
Protege Academy,44
Providence Christian College,164
Providence College,4568
Provo College,507
Pryor Beauty College,29
Pueblo Community College,5562
Puerto Rico Conservatory of Music,462
Pulse Beauty Academy,127
Purdue University Northwest,
Purdue University-Calumet Campus,9194
Purdue University-Main Campus,41513
Purdue University-North Central Campus,6092
Pure Aesthetics,36
Putnam Career and Technical Center,62
Putnam Westchester BOCES-Practical Nursing Program,43
Quality Technical and Beauty College,142
Queen City College,116
Queens University of Charlotte,2330
Quest College,167
Quincy College,5009
Quincy University,1328
Quinebaug Valley Community College,1559
Quinnipiac University,9900
Quinsigamond Community College,7696
Rabbi Jacob Joseph School,94
Rabbinical Academy Mesivta Rabbi Chaim Berlin,273
Rabbinical College Beth Shraga,48
Rabbinical College Bobover Yeshiva Bnei Zion,324
Rabbinical College of America,191
Rabbinical College of Long Island,140
Rabbinical College of Ohr Shimon Yisroel,194
Rabbinical College Ohr Yisroel,112
Rabbinical College Telshe,73
Rabbinical Seminary of America,435
Radford M Locklin Technical Center,578
Radford University,9401
Radiological Technologies University VT,
Rainy River Community College,322
Ralph R Willis Career and Technical Center,50
Ramapo College of New Jersey,6234
Rancho Santiago Community College District Office,
Randall University,346
Randolph College,679
Randolph Community College,2696
Randolph Technical Center,21
Randolph-Macon College,1446
Ranger College,2258
Ranken Technical College,1791
Raphael's School of Beauty Culture Inc-Alliance,114
Raphael's School of Beauty Culture Inc-Boardman,106
Raphael's School of Beauty Culture Inc-Brunswick,50
Raphael's School of Beauty Culture Inc-Niles,134
Rappahannock Community College,3463
Raritan Valley Community College,8226
Rasmussen College-Florida,7902
Rasmussen College-Illinois,1576
Rasmussen College-Kansas,312
Rasmussen College-Minnesota,4786
Rasmussen College-North Dakota,549
Rasmussen College-Wisconsin,810
Ravenscroft Beauty College,155
Ray J's College of Hair,
Reading Area Community College,4117
Reading Hospital School of Health Sciences,322
Real Barbers College,112
Reconstructionist Rabbinical College,44
Red River Technology Center,430
Red Rocks Community College,7738
Redlands Community College,2946
Redondo Beach Beauty College,16
Reed College,1427
Reedley College,10052
Reflections Academy of Beauty,14
Reformed Presbyterian Theological Seminary,97
Reformed University,
Refrigeration School Inc,657
Regan Career Institute,
Regent University,8389
Regina Webb Academy,44
Regional Center for Border Health,57
Regis College,1847
Regis University,8368
Reid State Technical College,489
Reinhardt University,1484
Relay Graduate School of Education,2250
Remington College-Baton Rouge Campus,45
Remington College-Cleveland Campus,564
Remington College-Columbia Campus,254
Remington College-Dallas Campus,927
Remington College-Fort Worth Campus,532
Remington College-Heathrow Campus,241
Remington College-Honolulu Campus,405
Remington College-Houston Southeast Campus,388
Remington College-Lafayette Campus,323
Remington College-Little Rock Campus,10
Remington College-Memphis Campus,600
Remington College-Mobile Campus,386
Remington College-Nashville Campus,296
Remington College-North Houston Campus,563
Remington College-Shreveport Campus,297
Renaissance Academie,59
Rend Lake College,2489
Rensselaer at Hartford,79
Rensselaer Polytechnic Institute,7363
Renton Technical College,3587
Research College of Nursing,397
Resurrection University,631
RGV Careers,320
Rhode Island College,8446
